force_x_N,force_y_N,force_z_N,vibration_x_g,vibration_y_g,vibration_z_g,ae_rms_V
-1.152,0.245,0.326,-0.055,-0.055,-0.053,0
-1.254,0.403,0.397,-0.143,-0.156,-0.149,0.001
-1.344,0.556,0.441,0.064,0.069,0.064,0
-1.4,0.657,0.504,-0.053,-0.037,-0.049,0
-1.44,0.67,0.559,-0.174,-0.143,-0.162,0.001
-1.472,0.623,0.576,0.063,0.095,0.071,0.001
-1.471,0.524,0.559,-0.017,0.005,-0.014,0
-1.466,0.387,0.567,-0.164,-0.155,-0.159,0.001
-1.433,0.255,0.57,0.091,0.088,0.09,0
-1.383,0.289,0.612,0.01,0.001,0.007,0
-1.333,0.4,0.618,-0.15,-0.149,-0.144,0.001
-1.293,0.527,0.64,0.055,0.056,0.06,0.001
-1.247,0.678,0.716,-0.007,0.014,0.011,0
-1.211,0.841,0.783,-0.147,-0.123,-0.126,0
-1.172,1.055,0.861,-0.021,-0.005,-0.005,0
-1.148,1.252,0.866,0.013,0.021,0.032,0.001
-1.183,1.447,0.868,-0.126,-0.123,-0.111,0.001
-1.196,1.575,0.857,-0.021,-0.023,-0.013,0.001
-1.256,1.57,0.752,0.085,0.084,0.091,0
-1.296,1.586,0.658,-0.116,-0.114,-0.118,0.001
-1.345,1.561,0.559,-0.042,-0.029,-0.036,0.001
-1.379,1.556,0.484,0.114,0.133,0.122,0
-1.422,1.561,0.378,-0.114,-0.101,-0.11,0.001
-1.405,1.575,0.341,-0.052,-0.04,-0.039,0.001
-1.381,1.514,0.301,0.061,0.087,0.082,0
-1.336,1.521,0.389,-0.097,-0.083,-0.086,0
-1.301,1.525,0.432,-0.132,-0.13,-0.113,0
-1.359,1.477,0.426,0.083,0.092,0.099,0
-1.359,1.407,0.47,-0.083,-0.088,-0.084,0
-1.411,1.264,0.487,-0.105,-0.11,-0.1,0.001
-1.476,1.137,0.506,0.06,0.061,0.065,0.001
-1.549,1.026,0.444,-0.016,-0.024,-0.016,0
-1.608,0.921,0.433,-0.13,-0.151,-0.129,0.001
-1.665,0.809,0.366,0.089,0.075,0.088,0
-1.67,0.719,0.339,0.012,0.017,0.021,0
-1.651,0.649,0.267,-0.148,-0.133,-0.136,0.001
-1.574,0.665,0.231,0.048,0.051,0.04,0.001
-1.506,0.606,0.19,0.018,0.03,0.021,0
-1.353,0.565,0.158,-0.17,-0.151,-0.158,0
-1.199,0.538,0.15,0.024,0.032,0.024,0
-1.06,0.464,0.094,-0.005,0,0.004,0
-0.871,0.518,0.088,-0.124,-0.122,-0.114,0
-0.756,0.533,0.055,-0.033,-0.045,-0.042,0.001
-0.613,0.59,0.028,0.063,0.053,0.056,0
-0.455,0.602,0.004,-0.078,-0.089,-0.089,0
-0.333,0.582,-0.022,-0.046,-0.059,-0.058,0
-0.228,0.592,0.011,0.105,0.096,0.103,0
-0.129,0.61,0.013,-0.039,-0.048,-0.04,0
-0.013,0.659,0.069,-0.119,-0.119,-0.111,0.001
0.125,0.665,0.13,0.132,0.135,0.144,0
0.236,0.683,0.188,-0.106,-0.104,-0.11,0
0.345,0.734,0.264,-0.103,-0.093,-0.099,0
0.429,0.867,0.314,0.085,0.106,0.096,0
0.466,1.052,0.329,-0.107,-0.087,-0.106,0
0.517,1.26,0.349,-0.117,-0.104,-0.115,0
0.516,1.35,0.363,0.056,0.071,0.067,0
0.513,1.402,0.35,-0.048,-0.046,-0.056,0
0.503,1.456,0.316,-0.035,-0.043,-0.049,0
0.486,1.517,0.305,0.006,0.007,-0.003,0
0.447,1.484,0.335,0.035,0.048,0.039,-0
0.472,1.47,0.422,-0.074,-0.065,-0.066,0
0.456,1.43,0.477,-0.031,-0.019,-0.018,0
0.417,1.342,0.496,0.112,0.12,0.125,0
0.329,1.362,0.584,-0.132,-0.124,-0.11,0
0.248,1.45,0.683,-0.072,-0.062,-0.058,0
0.169,1.537,0.793,0.141,0.159,0.153,-0
0.083,1.59,0.879,-0.219,-0.204,-0.203,0
-0.019,1.65,0.963,-0.015,0.001,-0.007,0
-0.102,1.672,1.051,0.127,0.144,0.126,-0
-0.206,1.652,1.129,-0.193,-0.176,-0.183,-0
-0.274,1.546,1.193,0.022,0.027,0.025,-0
-0.302,1.372,1.283,0.063,0.066,0.059,-0
-0.306,1.223,1.4,-0.095,-0.087,-0.085,0
-0.291,1.009,1.478,0.046,0.053,0.054,-0
-0.243,0.836,1.594,-0,0.005,0.014,-0
-0.182,0.695,1.7,0.024,0.029,0.043,-0
-0.108,0.551,1.811,-0.112,-0.107,-0.09,-0
-0.075,0.508,1.912,0.014,0.013,0.041,-0
-0.013,0.481,1.971,0.095,0.095,0.12,-0
0.029,0.496,2.031,-0.189,-0.193,-0.174,-0
0.015,0.515,2.09,0.074,0.076,0.094,-0.001
0,0.518,2.145,0.053,0.054,0.072,-0.001
0.002,0.532,2.204,-0.199,-0.202,-0.193,-0
0.031,0.481,2.29,0.138,0.139,0.148,-0.001
0.079,0.418,2.339,0.041,0.043,0.045,-0.001
0.166,0.387,2.443,-0.137,-0.138,-0.13,-0
0.263,0.383,2.526,0.084,0.082,0.096,-0
0.428,0.37,2.626,0.005,-0.001,0.018,-0.001
0.575,0.344,2.722,-0.054,-0.06,-0.032,-0.001
0.703,0.343,2.778,-0.044,-0.045,-0.015,-0.001
0.83,0.379,2.796,0.02,0.017,0.045,-0.001
0.938,0.45,2.76,0.009,0.003,0.038,-0.001
1.062,0.549,2.735,-0.036,-0.048,-0.009,-0.001
1.133,0.614,2.668,0.037,0.024,0.054,-0.001
1.159,0.668,2.608,-0.007,-0.015,0.013,-0.001
1.168,0.687,2.489,-0.033,-0.049,-0.013,-0.001
1.201,0.67,2.384,-0.015,-0.026,-0.003,-0.001
1.293,0.68,2.352,-0.06,-0.058,-0.048,-0.001
1.328,0.611,2.254,-0.093,-0.084,-0.074,-0.001
1.341,0.526,2.164,-0.023,-0.011,-0.005,-0.001
1.391,0.481,2.084,-0.06,-0.044,-0.035,-0.001
1.453,0.422,2.02,-0.049,-0.049,-0.027,-0.001
1.484,0.388,1.935,-0.02,-0.02,0.004,-0.001
1.516,0.385,1.851,-0.04,-0.03,-0.006,-0.001
1.524,0.376,1.731,-0.013,-0.007,0.011,-0.001
1.512,0.325,1.61,-0.045,-0.054,-0.027,-0.001
1.473,0.329,1.466,0.033,0.023,0.052,-0.001
1.48,0.34,1.376,-0.037,-0.047,-0.022,-0.001
1.43,0.274,1.19,-0.05,-0.059,-0.032,-0.001
1.473,0.256,1.067,-0.017,-0.026,0.004,-0.001
1.467,0.147,0.931,-0.008,-0.01,0.008,-0.001
1.491,0.105,0.814,-0.11,-0.112,-0.098,-0.001
1.52,0.013,0.734,0.002,0.008,0.02,-0.001
1.548,-0.105,0.656,-0.052,-0.04,-0.035,-0.001
1.593,-0.23,0.594,-0.125,-0.116,-0.112,-0.001
1.625,-0.364,0.52,0.018,0.023,0.035,-0.001
1.626,-0.457,0.453,-0.096,-0.086,-0.074,-0.001
1.633,-0.547,0.388,-0.035,-0.026,-0.01,-0.001
1.612,-0.635,0.312,0.03,0.032,0.053,-0.001
1.61,-0.672,0.292,0.054,0.053,0.065,-0.001
1.608,-0.707,0.277,-0.017,-0.014,-0.006,-0.001
1.589,-0.756,0.25,-0.149,-0.146,-0.136,-0.001
1.587,-0.835,0.229,0.018,0.014,0.023,-0.001
1.571,-0.87,0.217,-0.01,-0.018,-0.007,-0.001
1.57,-0.877,0.217,-0.043,-0.046,-0.03,-0.001
1.556,-0.918,0.222,-0.024,-0.023,-0.007,-0.001
1.561,-0.939,0.224,-0.01,0.006,0.01,-0.001
1.506,-0.971,0.206,-0.112,-0.085,-0.091,-0.001
1.448,-1.001,0.165,-0.004,0.022,0.019,-0.001
1.356,-1.01,0.117,-0.069,-0.044,-0.05,-0.001
1.262,-1.007,0.068,-0.019,-0.005,-0.012,-0.001
1.234,-0.94,0.034,-0.023,-0.017,-0.013,-0.002
1.136,-0.891,-0.062,-0.056,-0.047,-0.04,-0.001
1.031,-0.826,-0.123,-0.021,-0.013,-0.014,-0.002
0.912,-0.814,-0.217,-0.044,-0.031,-0.04,-0.001
0.873,-0.843,-0.276,-0.054,-0.029,-0.037,-0.001
0.804,-0.894,-0.338,-0.075,-0.052,-0.058,-0.001
0.775,-0.873,-0.361,-0.03,-0.007,-0.017,-0.001
0.705,-0.881,-0.399,-0.032,-0.014,-0.02,-0.002
0.665,-0.937,-0.447,-0.045,-0.033,-0.026,-0.001
0.645,-1.007,-0.487,0.02,0.031,0.042,-0.001
0.577,-1.049,-0.545,-0.034,-0.014,-0.016,-0.002
0.516,-1.012,-0.599,-0.033,-0.006,-0.009,-0.001
0.426,-0.977,-0.648,0.069,0.097,0.092,-0.002
0.381,-0.919,-0.699,-0.132,-0.1,-0.117,-0.001
0.332,-0.883,-0.744,0.099,0.128,0.107,-0.002
0.277,-0.834,-0.783,-0.011,0.01,-0.003,-0.002
0.226,-0.803,-0.806,-0.094,-0.08,-0.085,-0.002
0.195,-0.808,-0.822,0.095,0.108,0.099,-0.001
0.167,-0.815,-0.837,-0.067,-0.059,-0.059,-0.001
0.172,-0.833,-0.823,0.017,0.038,0.037,-0.002
0.22,-0.845,-0.792,-0.012,0.017,0.009,-0.002
0.245,-0.881,-0.787,-0.059,-0.029,-0.033,-0.002
0.289,-0.884,-0.799,0.004,0.03,0.033,-0.002
0.316,-0.843,-0.762,-0.07,-0.049,-0.047,-0.002
0.376,-0.773,-0.769,0.042,0.054,0.062,-0.002
0.424,-0.729,-0.758,0.005,0.01,0.023,-0.002
0.471,-0.701,-0.737,-0.066,-0.063,-0.047,-0.002
0.541,-0.598,-0.694,0.096,0.106,0.108,-0.002
0.603,-0.437,-0.625,-0.045,-0.025,-0.029,-0.002
0.697,-0.317,-0.54,-0.072,-0.048,-0.051,-0.002
0.809,-0.255,-0.453,0.116,0.143,0.135,-0.002
0.939,-0.198,-0.329,-0.104,-0.087,-0.093,-0.002
1.054,-0.151,-0.233,-0.002,0.007,0.015,-0.002
1.203,-0.101,-0.114,0.016,0.029,0.039,-0.002
1.339,-0.092,-0.009,-0.063,-0.051,-0.044,-0.002
1.46,-0.047,0.092,0.035,0.047,0.052,-0.002
1.535,-0.02,0.186,-0.025,-0.01,-0.003,-0.002
1.637,0.079,0.322,0.003,0.014,0.026,-0.002
1.72,0.167,0.431,0.017,0.023,0.032,-0.002
1.75,0.235,0.453,-0.045,-0.037,-0.03,-0.002
1.762,0.344,0.515,0.082,0.088,0.101,-0.002
1.732,0.441,0.572,-0.036,-0.036,-0.021,-0.002
1.7,0.561,0.628,-0.014,-0.023,-0.009,-0.002
1.689,0.689,0.666,0.086,0.085,0.094,-0.002
1.638,0.816,0.711,-0.118,-0.107,-0.107,-0.002
1.57,0.823,0.742,0.028,0.045,0.04,-0.002
1.497,0.85,0.776,-0.001,0.017,0.013,-0.002
1.415,0.841,0.814,-0.098,-0.084,-0.083,-0.002
1.321,0.823,0.849,0.055,0.059,0.069,-0.002
1.167,0.804,0.852,-0.038,-0.035,-0.024,-0.002
1.026,0.777,0.881,-0.002,0.003,0.01,-0.002
0.869,0.804,0.882,0.02,0.016,0.025,-0.002
0.72,0.83,0.874,0.015,0.007,0.015,-0.002
0.556,0.855,0.854,0.009,0.007,0.013,-0.002
0.393,0.922,0.846,0.012,0.021,0.024,-0.002
0.233,0.95,0.82,-0.036,-0.015,-0.022,-0.002
0.097,0.929,0.824,0.019,0.045,0.029,-0.002
-0.003,0.888,0.852,-0.098,-0.064,-0.082,-0.002
-0.095,0.808,0.858,-0.013,0.012,0.005,-0.002
-0.173,0.759,0.85,-0.001,0.011,0.013,-0.002
-0.245,0.709,0.864,-0.091,-0.093,-0.08,-0.002
-0.271,0.751,0.894,0.043,0.023,0.049,-0.002
-0.324,0.816,0.894,0.044,0.009,0.041,-0.002
-0.369,0.818,0.883,-0.077,-0.11,-0.088,-0.002
-0.417,0.817,0.825,0.11,0.088,0.097,-0.002
-0.492,0.793,0.811,0.009,0.009,-0.001,-0.002
-0.534,0.728,0.756,-0.031,-0.023,-0.039,-0.001
-0.517,0.623,0.746,0.064,0.064,0.059,-0.001
-0.491,0.459,0.72,-0.035,-0.036,-0.035,-0.001
-0.442,0.307,0.725,-0.008,-0.016,-0.008,-0.001
-0.409,0.21,0.743,0.023,0.016,0.027,-0.001
-0.37,0.236,0.746,-0.046,-0.043,-0.035,-0.001
-0.346,0.296,0.752,-0.01,0.001,0.003,-0.001
-0.271,0.427,0.85,-0.091,-0.061,-0.068,-0.001
-0.239,0.589,0.913,0.013,0.038,0.037,-0.001
-0.24,0.78,0.91,-0.023,-0.009,-0.008,-0.001
-0.192,1.044,0.957,-0.024,-0.034,-0.024,-0.001
-0.11,1.315,0.944,0.072,0.035,0.06,-0.001
-0.001,1.561,0.954,0.008,-0.027,-0.012,-0
0.049,1.748,0.926,0,-0.025,-0.022,-0.001
0.12,1.899,0.929,0.066,0.04,0.044,-0
0.162,1.968,0.971,-0.013,-0.006,-0.015,-0
0.194,2.038,1.043,-0.037,-0,-0.024,-0
0.246,2.014,1.103,-0.021,0.02,-0.002,-0
0.259,1.903,1.197,-0.039,-0.01,-0.012,0
0.271,1.746,1.291,-0.063,-0.038,-0.036,0
0.279,1.632,1.408,0.031,0.041,0.048,0
0.295,1.506,1.498,-0.026,-0.023,-0.005,0
0.272,1.412,1.613,-0.029,-0.021,-0.012,0
0.244,1.218,1.671,0.036,0.032,0.034,0
0.248,1.037,1.736,-0.004,-0.019,-0.007,0
0.262,0.973,1.771,0.009,-0.011,-0.002,0
0.325,0.992,1.815,0.004,-0.003,0.005,0.001
0.395,0.995,1.87,0,-0.009,0.005,0
0.461,0.929,1.951,-0.011,-0.018,-0.003,0.001
0.51,0.79,2.037,-0.076,-0.068,-0.056,0.001
0.586,0.642,2.117,0.007,0.037,0.036,0
0.621,0.461,2.211,-0.041,-0.008,-0.015,0.001
0.586,0.237,2.279,-0.072,-0.041,-0.034,0.001
0.533,0.022,2.322,0.037,0.059,0.067,0.001
0.464,-0.197,2.359,-0.058,-0.059,-0.047,0.001
0.429,-0.399,2.388,-0.015,-0.024,0.002,0.001
0.408,-0.477,2.404,0.095,0.07,0.098,0.001
0.409,-0.484,2.388,-0.059,-0.087,-0.064,0.001
0.439,-0.431,2.374,0.015,-0.011,0.01,0.001
0.529,-0.339,2.393,0.044,0.026,0.043,0.001
0.625,-0.322,2.445,-0.077,-0.087,-0.07,0.001
0.737,-0.383,2.499,0.002,0.003,0.024,0.001
0.837,-0.417,2.582,-0.077,-0.081,-0.051,0.001
0.886,-0.46,2.666,-0.044,-0.032,-0.003,0.001
0.909,-0.596,2.734,-0.055,-0.032,-0.011,0.001
0.89,-0.782,2.77,-0.079,-0.058,-0.042,0.001
0.801,-0.945,2.8,0.015,0.028,0.046,0.001
0.734,-0.923,2.873,-0.056,-0.053,-0.037,0.001
0.553,-0.913,2.845,-0.027,-0.033,-0.024,0.001
0.359,-0.883,2.798,0.097,0.08,0.103,0.001
0.194,-0.813,2.727,-0.092,-0.11,-0.083,0.001
0.077,-0.713,2.665,0,-0.004,0.006,0.001
0.035,-0.573,2.56,0.078,0.08,0.089,0.001
0.027,-0.458,2.507,-0.174,-0.171,-0.162,0.001
0.084,-0.399,2.488,0.049,0.062,0.066,0.001
0.15,-0.382,2.505,-0.038,-0.027,-0.016,0.001
0.18,-0.419,2.485,-0.134,-0.131,-0.111,0.001
0.167,-0.481,2.514,0.048,0.049,0.084,0.001
0.121,-0.6,2.521,-0.129,-0.125,-0.089,0.001
0.003,-0.694,2.5,-0.05,-0.046,-0.028,0.001
-0.161,-0.709,2.41,0.022,0.032,0.045,0.001
-0.276,-0.63,2.358,-0.086,-0.078,-0.071,0.001
-0.428,-0.643,2.271,0.029,0.026,0.022,0.001
-0.498,-0.625,2.201,-0.02,-0.031,-0.024,0.001
-0.578,-0.637,2.083,-0.067,-0.072,-0.059,0.001
-0.622,-0.685,1.936,0.087,0.092,0.099,0.001
-0.586,-0.751,1.826,-0.171,-0.158,-0.162,0.001
-0.512,-0.844,1.717,-0.005,0.015,0.009,0.001
-0.41,-0.967,1.624,-0.044,-0.02,-0.025,0.001
-0.3,-1.112,1.546,-0.188,-0.169,-0.164,0.001
-0.203,-1.282,1.42,0.094,0.101,0.113,0.001
-0.144,-1.488,1.303,-0.064,-0.062,-0.038,0.001
-0.153,-1.638,1.119,0.025,0.02,0.049,0.001
-0.188,-1.707,0.935,0.138,0.13,0.141,0.001
-0.264,-1.709,0.746,-0.068,-0.074,-0.069,0.001
-0.349,-1.652,0.57,0.128,0.122,0.13,0.001
-0.411,-1.63,0.379,-0.04,-0.037,-0.046,0.001
-0.408,-1.582,0.167,-0.001,0.016,-0.004,0.001
-0.353,-1.573,-0.052,0.047,0.064,0.055,0.001
-0.267,-1.593,-0.206,-0.157,-0.138,-0.143,0.001
-0.141,-1.661,-0.378,0.039,0.061,0.052,0.001
0.028,-1.655,-0.527,-0.031,-0.018,-0.028,0.001
0.161,-1.703,-0.667,-0.099,-0.081,-0.087,0.001
0.327,-1.726,-0.753,0.083,0.111,0.108,0.001
0.43,-1.815,-0.904,-0.101,-0.069,-0.088,0.001
0.479,-1.919,-1.055,0.028,0.059,0.041,0.001
0.551,-1.92,-1.192,0.019,0.054,0.046,0.001
0.576,-1.913,-1.347,-0.076,-0.051,-0.064,0.001
0.594,-1.813,-1.471,0.07,0.078,0.07,0.001
0.593,-1.716,-1.59,-0.019,-0.014,-0.01,0.001
0.546,-1.555,-1.677,-0.009,0.003,-0.001,0.001
0.53,-1.379,-1.726,0.04,0.053,0.05,0.001
0.53,-1.239,-1.785,-0.038,-0.013,-0.018,0.001
0.55,-1.168,-1.824,0.035,0.065,0.055,0.001
0.588,-1.215,-1.859,-0.022,0.019,0.001,0.001
0.597,-1.272,-1.926,-0.026,0.02,-0.007,0.001
0.613,-1.373,-1.992,0.032,0.072,0.048,0.001
0.654,-1.53,-2.047,-0.008,0.024,0.012,0.001
0.7,-1.759,-2.145,-0.013,0.013,-0.004,0.001
0.7,-1.933,-2.195,0.048,0.064,0.053,0.001
0.714,-1.975,-2.242,-0.008,0.005,0.006,0.001
0.692,-1.881,-2.251,-0.008,0.013,0.009,0.001
0.671,-1.759,-2.254,0.032,0.059,0.049,0.001
0.645,-1.597,-2.179,-0.089,-0.052,-0.057,0.001
0.631,-1.405,-2.096,-0.02,0.016,0.01,0.001
0.607,-1.148,-2.011,-0.015,0.023,0.014,0.001
0.571,-0.9,-1.928,-0.024,0.005,0.004,0.001
0.538,-0.752,-1.829,-0.011,0.006,0.009,0.001
0.517,-0.747,-1.787,-0.063,-0.042,-0.042,0.001
0.485,-0.798,-1.775,0.005,0.024,0.023,0.001
0.46,-0.821,-1.767,-0.051,-0.042,-0.044,0.001
0.453,-0.789,-1.719,-0.026,-0.005,-0.005,0.001
0.454,-0.716,-1.707,0.026,0.06,0.043,0.001
0.475,-0.614,-1.67,-0.04,-0.007,-0.027,0.001
0.466,-0.603,-1.624,-0.046,-0.018,-0.016,0.001
0.451,-0.61,-1.505,0.033,0.063,0.056,0.001
0.483,-0.587,-1.347,-0.006,0.007,0.005,0.001
0.452,-0.481,-1.225,-0.023,-0.012,0,0.001
0.412,-0.374,-1.046,0.101,0.115,0.122,0.001
0.307,-0.424,-0.922,-0.083,-0.069,-0.063,0.001
0.226,-0.487,-0.775,-0,0.012,0.025,0.001
0.156,-0.517,-0.612,0.027,0.043,0.048,0.001
0.073,-0.572,-0.593,-0.069,-0.057,-0.045,0.001
-0.035,-0.558,-0.566,-0.057,-0.048,-0.038,0.001
-0.132,-0.499,-0.496,0.075,0.076,0.079,0.001
-0.183,-0.505,-0.465,-0.11,-0.102,-0.1,0.001
-0.179,-0.493,-0.441,-0.062,-0.051,-0.046,0.001
-0.156,-0.394,-0.471,0.088,0.104,0.098,0.001
-0.126,-0.261,-0.435,-0.108,-0.083,-0.088,0.001
-0.069,-0.214,-0.4,-0.014,0.015,0.009,0.001
0.004,-0.16,-0.373,0.084,0.104,0.096,0.001
0.106,-0.123,-0.302,-0.065,-0.046,-0.048,0.001
0.165,-0.098,-0.249,0.019,0.019,0.023,0.001
0.16,-0.04,-0.193,0.087,0.08,0.089,0.001
0.157,0.06,-0.128,0.034,0.021,0.042,0.001
0.194,0.065,-0.065,0.009,-0.004,0.009,0.001
0.235,0.015,-0.027,0.044,0.037,0.044,0.001
0.254,0.021,0.052,0.038,0.038,0.05,0.001
0.261,0.087,0.118,-0.055,-0.067,-0.061,0.001
0.31,0.161,0.181,-0.009,-0.014,-0.005,0.001
0.415,0.212,0.246,0.087,0.083,0.096,0
0.533,0.297,0.321,-0.151,-0.15,-0.145,0.001
0.592,0.408,0.39,0.043,0.056,0.055,0
0.661,0.522,0.45,0.027,0.048,0.042,0
0.676,0.71,0.496,-0.088,-0.083,-0.092,0.001
0.744,0.845,0.578,0.119,0.12,0.114,0.001
0.785,0.956,0.621,0.03,0.025,0.022,0
0.793,1.028,0.637,0.022,0.016,0.014,0
0.782,1.132,0.681,0.081,0.073,0.083,0
0.807,1.222,0.751,0.034,0.024,0.032,0
0.812,1.239,0.842,0.069,0.061,0.064,0
0.825,1.256,0.934,0,-0.005,0.001,0
0.853,1.29,1.034,0.038,0.03,0.035,0
0.901,1.334,1.166,0.064,0.06,0.067,0
0.949,1.426,1.324,-0.141,-0.143,-0.127,0
1.014,1.58,1.473,0.068,0.068,0.074,0
1.082,1.721,1.647,0.026,0.028,0.039,0
1.102,1.785,1.744,-0.14,-0.137,-0.124,0
1.099,1.832,1.865,0.16,0.163,0.156,0
1.156,1.867,1.984,-0.003,0.002,-0.01,0
1.202,1.89,2.099,-0.035,-0.032,-0.032,0
1.241,1.913,2.154,0.163,0.165,0.162,0
1.27,1.855,2.258,0.024,0.02,0.023,0
1.298,1.718,2.359,0.054,0.048,0.055,0
1.347,1.61,2.476,0.098,0.099,0.102,0
1.406,1.597,2.589,0.026,0.024,0.037,0
1.413,1.591,2.703,0.029,0.019,0.04,0
1.357,1.567,2.81,-0.002,-0.008,0.014,0
1.306,1.593,2.903,0.059,0.054,0.08,0
1.254,1.653,2.949,0.012,0.005,0.029,-0
1.191,1.671,2.967,-0.055,-0.061,-0.039,0
1.069,1.733,2.983,0.072,0.071,0.089,-0
0.872,1.722,2.928,-0.078,-0.082,-0.074,-0
0.748,1.697,2.915,0.005,0,0.009,0
0.653,1.616,2.888,0.146,0.14,0.156,-0
0.547,1.49,2.83,-0.037,-0.044,-0.036,0
0.497,1.477,2.829,-0.007,-0.012,-0.005,-0
0.418,1.439,2.742,0.05,0.05,0.068,-0
0.377,1.402,2.74,-0.01,-0.015,0.01,-0
0.331,1.336,2.705,0.049,0.046,0.07,-0
0.305,1.292,2.644,0.033,0.033,0.054,-0
0.207,1.28,2.56,0.015,0.007,0.038,-0
0.118,1.38,2.476,0.022,0.01,0.047,-0
-0.002,1.454,2.377,0.039,0.024,0.056,-0
-0.083,1.478,2.283,0.1,0.084,0.118,-0
-0.221,1.472,2.131,-0.013,-0.021,0.018,-0.001
-0.324,1.451,1.998,0.043,0.039,0.063,-0
-0.393,1.418,1.875,0.099,0.097,0.114,-0
-0.452,1.397,1.781,-0.059,-0.066,-0.041,-0
-0.467,1.393,1.674,0.04,0.04,0.051,-0
-0.467,1.4,1.564,0.072,0.072,0.082,-0.001
-0.458,1.32,1.457,-0.068,-0.071,-0.048,-0.001
-0.396,1.279,1.391,0.033,0.038,0.059,-0.001
-0.31,1.287,1.359,0.073,0.086,0.099,-0.001
-0.314,1.169,1.257,-0.111,-0.112,-0.088,-0
-0.291,1.095,1.203,0.093,0.087,0.11,-0
-0.296,1.021,1.095,0.061,0.056,0.082,-0
-0.279,0.975,0.997,0.016,-0.005,0.027,-0.001
-0.285,0.934,0.899,0.068,0.046,0.079,-0.001
-0.261,0.884,0.785,0.086,0.077,0.105,-0
-0.261,0.782,0.694,-0.002,-0.011,0.011,-0
-0.199,0.677,0.63,0.035,0.03,0.042,-0
-0.133,0.599,0.557,0.069,0.076,0.085,-0
-0.041,0.593,0.498,0.001,0.002,0.01,-0.001
0.062,0.541,0.449,-0.046,-0.046,-0.035,-0
0.174,0.403,0.42,0.026,0.04,0.046,-0.001
0.288,0.224,0.381,-0.059,-0.046,-0.04,-0.001
0.406,0.076,0.314,-0.021,-0.018,-0.009,-0.001
0.522,-0.036,0.266,0.034,0.04,0.042,-0
0.606,-0.125,0.231,0.021,0.025,0.023,-0.001
0.712,-0.151,0.187,-0.045,-0.046,-0.038,-0
0.8,-0.244,0.149,0.051,0.043,0.051,-0.001
0.847,-0.353,0.128,0.056,0.053,0.056,-0.001
0.907,-0.429,0.105,-0.027,-0.035,-0.025,-0.001
0.94,-0.432,0.087,0.036,0.031,0.042,-0
0.966,-0.447,0.08,0.059,0.061,0.062,-0.001
0.966,-0.485,0.085,-0.087,-0.077,-0.078,-0.001
0.968,-0.527,0.119,0.015,0.023,0.021,-0.001
0.919,-0.603,0.111,-0.006,0.013,0.009,-0.001
0.853,-0.645,0.079,-0.112,-0.096,-0.099,-0
0.774,-0.643,0.079,-0.006,0.013,0.002,-0.001
0.689,-0.674,0.028,-0.035,-0.013,-0.032,-0.001
0.604,-0.675,0.001,-0.051,-0.036,-0.048,-0.001
0.494,-0.621,-0.046,-0.061,-0.056,-0.068,-0.001
0.381,-0.555,-0.095,0.038,0.051,0.039,-0.001
0.291,-0.504,-0.118,-0.044,-0.034,-0.04,-0.001
0.255,-0.413,-0.117,-0.057,-0.045,-0.051,-0.001
0.211,-0.323,-0.062,0.039,0.059,0.046,-0.001
0.18,-0.274,-0.028,-0.046,-0.024,-0.032,-0.001
0.09,-0.287,-0.025,-0.091,-0.074,-0.084,-0.001
0.038,-0.288,0.013,0.042,0.07,0.059,-0.001
-0.064,-0.304,0.006,-0.072,-0.047,-0.057,-0.001
-0.165,-0.292,0.053,-0.131,-0.108,-0.117,-0.001
-0.268,-0.281,0.049,0.04,0.061,0.052,-0.001
-0.377,-0.229,0.081,-0.1,-0.079,-0.091,-0.001
-0.489,-0.17,0.091,-0.109,-0.088,-0.104,-0.001
-0.561,-0.181,0.093,0.003,0.031,0.011,-0.001
-0.632,-0.137,0.098,-0.074,-0.043,-0.068,-0.001
-0.653,-0.126,0.113,-0.129,-0.102,-0.116,-0.001
-0.657,-0.076,0.149,-0.002,0.019,0.01,-0.001
-0.662,-0.08,0.15,-0.065,-0.031,-0.052,-0.001
-0.668,-0.107,0.191,-0.085,-0.055,-0.07,-0.001
-0.662,-0.172,0.201,-0.051,-0.025,-0.03,-0.001
-0.674,-0.292,0.2,-0.032,-0.011,-0.016,-0.001
-0.669,-0.352,0.216,-0.091,-0.07,-0.078,-0.001
-0.711,-0.326,0.229,-0.099,-0.082,-0.081,-0.001
-0.754,-0.305,0.223,-0.015,0.01,0.01,-0.001
-0.788,-0.308,0.211,-0.101,-0.079,-0.082,-0.001
-0.822,-0.283,0.185,-0.123,-0.114,-0.115,-0.001
-0.89,-0.25,0.15,0.162,0.175,0.176,-0.001
-0.89,-0.174,0.162,-0.032,-0.01,-0.015,-0.001
-0.899,-0.125,0.141,0.047,0.068,0.059,-0.001
-0.87,-0.125,0.129,0.137,0.154,0.143,-0.001
-0.782,-0.087,0.143,-0.048,-0.027,-0.031,-0.001
-0.76,-0.091,0.128,0.121,0.143,0.142,-0.001
-0.65,-0.052,0.159,-0.014,0.001,0.003,-0.001
-0.565,-0.059,0.141,-0.021,-0.012,0.002,-0.001
-0.495,-0.113,0.15,-0.004,0.008,0.018,-0.001
-0.396,-0.033,0.168,-0.055,-0.042,-0.038,-0.001
-0.348,-0.013,0.174,-0.008,0.002,0.01,-0.001
